Britney	['N_JOCKEY']	stem-vowel=i
Broken Arrow	['N_SHOW']	stem-vowel=u
Budyně nad Ohří	['N_BRASSERIE']	stem-vowel=i
buffet	['N_PARFAIT']	stem-vowel=e
Bulkeley	['N_JOCKEY']	stem-vowel=i
Bunkyō	['N_ESQUIMAU']	stem-vowel=o
Bureau International Permanent de la Paix	['N_PARFAIT']	stem-vowel=e
Burley	['N_JOCKEY']	stem-vowel=i
Burnie	['N_BRASSERIE']	stem-vowel=i
Busko-Zdrój	['N_BEIGNET']	stem-vowel=i
Busko-Zdroj	['N_VERSAILLES']	stem-vowel=i
Buziásfürdő	['N_MALMÖ']	stem-vowel=ö
Bystré	['N_BÉBÉ']	stem-vowel=e
Cadaley	['N_JOCKEY']	stem-vowel=i
Camaguey	['N_JOCKEY']	stem-vowel=i
Camagüey	['N_JOCKEY']	stem-vowel=i
Cambay	['N_GAY']	stem-vowel=i
Cape Girardeau	['N_ESQUIMAU']	stem-vowel=o
Capetí	['N_BRASSERIE']	stem-vowel=i
Cap-Santé	['N_ROSÉ']	stem-vowel=e
Carey	['N_JOCKEY']	stem-vowel=i
Carlow	['N_SHOW']	stem-vowel=u
Catió	['N_ESQUIMAU']	stem-vowel=o
Cativá	['N_CHACHACHA']	stem-vowel=a
Cergy	['N_SPOTIFY']	stem-vowel=i
Certify	['N_SPOTIFY']	stem-vowel=i
Česká Třebová	['N_CHACHACHA']	stem-vowel=a
Chalkidikí	['N_BRASSERIE']	stem-vowel=i
Chambery	['N_SPOTIFY']	stem-vowel=i
Chambéry	['N_SPOTIFY']	stem-vowel=i
Chamilí	['N_BRASSERIE']	stem-vowel=i
Chaniá	['N_CHACHACHA']	stem-vowel=a
Charavgí	['N_BRASSERIE']	stem-vowel=i
Charlotte Amalie	['N_BRASSERIE']	stem-vowel=i
Charopó	['N_ESQUIMAU']	stem-vowel=o
Chateauguay	['N_BÉBÉ']	stem-vowel=e
Châteauguay	['N_BÉBÉ']	stem-vowel=e
Chateauroux	['N_SHOW']	stem-vowel=u
Châteauroux	['N_SHOW']	stem-vowel=u
Chateau-Thierry	['N_SPOTIFY']	stem-vowel=i
Château-Thierry	['N_SPOTIFY']	stem-vowel=i
Chelsea	['N_JOCKEY']	stem-vowel=i
Chigoré	['N_ROSÉ']	stem-vowel=e
Chiryū	['N_KUNGFU']	stem-vowel=u
Chitré	['N_BÉBÉ']	stem-vowel=e
Chlomó	['N_ESQUIMAU']	stem-vowel=o
Choisy-le-Roi	['N_CHACHACHA']	stem-vowel=a
Choristí	['N_BRASSERIE']	stem-vowel=i
Chrysí	['N_BRIE']	stem-vowel=i
Chrysó	['N_ESQUIMAU']	stem-vowel=o
Chūō	['N_ESQUIMAU']	stem-vowel=o
Chuy	['N_COWBOY']	stem-vowel=i
CIBE Participação	['N_KUNGFU']	stem-vowel=u
Cluny	['N_SPOTIFY']	stem-vowel=i
Concepcion del Uruguay	['N_GAY']	stem-vowel=i
Concepción del Uruguay	['N_GAY']	stem-vowel=i
Cool Blue	['N_KUNGFU']	stem-vowel=u
Cotuí	['N_BRASSERIE']	stem-vowel=i
Courtenay	['N_GAY']	stem-vowel=i
Cové	['N_ROSÉ']	stem-vowel=e
Covilhã	['N_CHACHACHA']	stem-vowel=a
Cruz Bay	['N_BEIGNET']	stem-vowel=i
Cuiabá	['N_CHACHACHA']	stem-vowel=a
Cumaná	['N_CHACHACHA']	stem-vowel=a
Curuzú Cuatiá	['N_CHACHACHA']	stem-vowel=a
Daitō	['N_ESQUIMAU']	stem-vowel=o
Dallapé	['N_ROSÉ']	stem-vowel=e
Danané	['N_ROSÉ']	stem-vowel=e
Danlí	['N_BRASSERIE']	stem-vowel=i
Dassa-Zoumé	['N_ROSÉ']	stem-vowel=e
Dej	['N_BEIGNET']	stem-vowel=i
Delfoí	['N_COWBOY']	stem-vowel=i
Dennery	['N_SPOTIFY']	stem-vowel=i
Development Assistance Committee	['N_JOCKEY']	stem-vowel=i
Dickenson Bay	['N_BEIGNET']	stem-vowel=i
Discovery Bay	['N_BEIGNET']	stem-vowel=i
Divalá	['N_CHACHACHA']	stem-vowel=a
Djenné	['N_BÉBÉ']	stem-vowel=e
Doboj	['N_VERSAILLES']	stem-vowel=i
Dobšiná	['N_CHACHACHA']	stem-vowel=a
Douai	['N_ROSÉ']	stem-vowel=e
drag show	['N_SHOW']	stem-vowel=u
Dreux	['N_MONSIEUR']	stem-vowel=ö
Dubá	['N_CHACHACHA']	stem-vowel=a
Dubí	['N_BRASSERIE']	stem-vowel=i
Durbuy	['N_COWBOY']	stem-vowel=i
Duszniki-Zdrój	['N_BEIGNET']	stem-vowel=i
Duszniki-Zdroj	['N_VERSAILLES']	stem-vowel=i
Eat and Joy	['N_COWBOY']	stem-vowel=i
EBay	['N_GAY']	stem-vowel=i
El Copé	['N_ROSÉ']	stem-vowel=e
El Espavé	['N_ROSÉ']	stem-vowel=e
Erateiní	['N_BRASSERIE']	stem-vowel=i
Erie	['N_BRIE']	stem-vowel=i
Estelí	['N_BRIE']	stem-vowel=i
Evreux	['N_MONSIEUR']	stem-vowel=ö
Évreux	['N_MONSIEUR']	stem-vowel=ö
Evry	['N_SPOTIFY']	stem-vowel=i
Évry	['N_SPOTIFY']	stem-vowel=i
Exochí	['N_BRASSERIE']	stem-vowel=i
Falsterbo	['N_KUNGFU']	stem-vowel=u
Fatboy	['N_COWBOY']	stem-vowel=i
Felsővisó	['N_ESQUIMAU']	stem-vowel=o
Fernie	['N_BRIE']	stem-vowel=i
Fernley	['N_JOCKEY']	stem-vowel=i
Firminy	['N_SPOTIFY']	stem-vowel=i
First Fellow	['N_SHOW']	stem-vowel=u
Five Below	['N_SHOW']	stem-vowel=u
floor show	['N_SHOW']	stem-vowel=u
Floro	['N_MALMÖ']	stem-vowel=ö
Florø	['N_MALMÖ']	stem-vowel=ö
Foix	['N_NOUGAT']	stem-vowel=a
Fontainebleau	['N_ESQUIMAU']	stem-vowel=o
Forlì	['N_BRASSERIE']	stem-vowel=i
Fourná	['N_CHACHACHA']	stem-vowel=a
Franche-Comté	['N_ROSÉ']	stem-vowel=e
Frýdlant nad Ostravicí	['N_BRASSERIE']	stem-vowel=i
Frý	['N_FONDUE']	stem-vowel=y
Fuchū	['N_KUNGFU']	stem-vowel=u
Fundao	['N_KUNGFU']	stem-vowel=u
Fundão	['N_KUNGFU']	stem-vowel=u
Gabiley	['N_JOCKEY']	stem-vowel=i
Gabú	['N_KUNGFU']	stem-vowel=u
Gafanha da Nazaré	['N_ROSÉ']	stem-vowel=e
Gahperuslátnjá	['N_CHACHACHA']	stem-vowel=a
Galway	['N_GAY']	stem-vowel=i
Ganvie	['N_BRASSERIE']	stem-vowel=i
Garachiné	['N_ROSÉ']	stem-vowel=e
Garbahaarreey	['N_JOCKEY']	stem-vowel=i
Gariché	['N_ROSÉ']	stem-vowel=e
Gaspé	['N_ROSÉ']	stem-vowel=e
Gatineau	['N_ESQUIMAU']	stem-vowel=o
Gerakiní	['N_BRASSERIE']	stem-vowel=i
Glasgow	['N_SHOW']	stem-vowel=u
Glykí	['N_BRIE']	stem-vowel=i
Gojō	['N_ESQUIMAU']	stem-vowel=o
Golden Rax Pizzabuffet	['N_PARFAIT']	stem-vowel=e
gourmet	['N_PARFAIT']	stem-vowel=e
Grande Prairie	['N_BRASSERIE']	stem-vowel=i
Graulhet	['N_PARFAIT']	stem-vowel=e
Gravataí	['N_GAY']	stem-vowel=i
Green Bay	['N_BEIGNET']	stem-vowel=i
Gualeguay	['N_GAY']	stem-vowel=i
Guararé	['N_ROSÉ']	stem-vowel=e
Guarujá	['N_CHACHACHA']	stem-vowel=a
Gyalí	['N_BRASSERIE']	stem-vowel=i
Gympie	['N_BRIE']	stem-vowel=i
Gyurgyevó	['N_ESQUIMAU']	stem-vowel=o
Gyömrő	['N_MALMÖ']	stem-vowel=ö
Gödöllő	['N_MALMÖ']	stem-vowel=ö
Haguenau	['N_ESQUIMAU']	stem-vowel=o
HahkaWay	['N_GAY']	stem-vowel=i
Hajdúszoboszló	['N_ESQUIMAU']	stem-vowel=o
Handlová	['N_CHACHACHA']	stem-vowel=a
Harló	['N_ESQUIMAU']	stem-vowel=o
Haute-Normandie	['N_BRASSERIE']	stem-vowel=i
Herkulesfürdő	['N_MALMÖ']	stem-vowel=ö
Hervey Bay	['N_BEIGNET']	stem-vowel=i
Hi Fly	['N_SPOTIFY']	stem-vowel=i
Higuey	['N_JOCKEY']	stem-vowel=i
Higüey	['N_JOCKEY']	stem-vowel=i
Hjo	['N_KUNGFU']	stem-vowel=u
Hobro	['N_KUNGFU']	stem-vowel=u
Holstebro	['N_KUNGFU']	stem-vowel=u
Homa Bay	['N_GAY']	stem-vowel=i
Honoré	['N_ROSÉ']	stem-vowel=e
Horní Planá	['N_CHACHACHA']	stem-vowel=a
Hosszúmező	['N_MALMÖ']	stem-vowel=ö
Hostinné	['N_ROSÉ']	stem-vowel=e
Houndé	['N_ROSÉ']	stem-vowel=e
Hradec Králové	['N_ROSÉ']	stem-vowel=e
Hradec nad Moravicí	['N_BRASSERIE']	stem-vowel=i
Hriňová	['N_CHACHACHA']	stem-vowel=a
Hué	['N_ROSÉ']	stem-vowel=e
Humenné	['N_ROSÉ']	stem-vowel=e
Ibagué	['N_ROSÉ']	stem-vowel=e
Icantí	['N_BRASSERIE']	stem-vowel=i
Igló	['N_ESQUIMAU']	stem-vowel=o
Indiegogo	['N_KUNGFU']	stem-vowel=u
Interogo	['N_KUNGFU']	stem-vowel=u
Iónia Nisiá	['N_CHACHACHA']	stem-vowel=a
Ipetí	['N_BRIE']	stem-vowel=i
Itaboraí	['N_GAY']	stem-vowel=i
Ivanovice na Hané	['N_ROSÉ']	stem-vowel=e
Iwonicz-Zdrój	['N_BEIGNET']	stem-vowel=i
Iwonicz-Zdroj	['N_VERSAILLES']	stem-vowel=i
Jablonné nad Orlicí	['N_BRASSERIE']	stem-vowel=i
Jablonné v Podještědí	['N_BRASSERIE']	stem-vowel=i
Jacareí	['N_JOCKEY']	stem-vowel=i
Jaqué	['N_ROSÉ']	stem-vowel=e
Jastrzębie-Zdrój	['N_BEIGNET']	stem-vowel=i
Jastrzebie-Zdroj	['N_VERSAILLES']	stem-vowel=i
Jedlina-Zdrój	['N_BEIGNET']	stem-vowel=i
Jedlina-Zdroj	['N_VERSAILLES']	stem-vowel=i
Jeremie	['N_BRIE']	stem-vowel=i
JetBlue	['N_KUNGFU']	stem-vowel=u
Jílové	['N_ROSÉ']	stem-vowel=e
Josō	['N_ESQUIMAU']	stem-vowel=o
Joünié	['N_BÉBÉ']	stem-vowel=e
Jōyō	['N_ESQUIMAU']	stem-vowel=o
Jundiaí	['N_GAY']	stem-vowel=i
Juneau	['N_ESQUIMAU']	stem-vowel=o
jääshow	['N_SHOW']	stem-vowel=u
Kaélé	['N_ROSÉ']	stem-vowel=e
Kakaviá	['N_CHACHACHA']	stem-vowel=a
Kalamariá	['N_CHACHACHA']	stem-vowel=a
Kalgoorlie	['N_BRASSERIE']	stem-vowel=i
Kalianoí	['N_COWBOY']	stem-vowel=i
Kaló Chorió	['N_ESQUIMAU']	stem-vowel=o
Kandé	['N_ROSÉ']	stem-vowel=e
Karácsonkő	['N_MALMÖ']	stem-vowel=ö
Karkaloú	['N_KUNGFU']	stem-vowel=u
Karviná	['N_CHACHACHA']	stem-vowel=a
Karyá	['N_CHACHACHA']	stem-vowel=a
Kastrosykiá	['N_CHACHACHA']	stem-vowel=a
Katochí	['N_BRASSERIE']	stem-vowel=i
Káto Makrinoú	['N_KUNGFU']	stem-vowel=u
Káto Vrontoú	['N_KUNGFU']	stem-vowel=u
Kattaviá	['N_CHACHACHA']	stem-vowel=a
Kékkő	['N_MALMÖ']	stem-vowel=ö
Kelmė	['N_BÉBÉ']	stem-vowel=e
Kemira GrowHow	['N_SHOW']	stem-vowel=u
Khoy	['N_COWBOY']	stem-vowel=i
Killarney	['N_JOCKEY']	stem-vowel=i
Kimberley	['N_JOCKEY']	stem-vowel=i
Kiryū	['N_KUNGFU']	stem-vowel=u
Kisjenő	['N_MALMÖ']	stem-vowel=ö
Kitakyūshū	['N_KUNGFU']	stem-vowel=u
Klášterec nad Ohří	['N_BRASSERIE']	stem-vowel=i
Kleidí	['N_BRIE']	stem-vowel=i
know-how	['N_SHOW']	stem-vowel=u
Kólpos Ierissoú	['N_KUNGFU']	stem-vowel=u
Kólpos Orfanoú	['N_KUNGFU']	stem-vowel=u
Komló	['N_ESQUIMAU']	stem-vowel=o
Kordkuy	['N_COWBOY']	stem-vowel=i
Koskinoú	['N_KUNGFU']	stem-vowel=u
Kostakioí	['N_COWBOY']	stem-vowel=i
Kostelec nad Orlicí	['N_BRASSERIE']	stem-vowel=i
Kostelec na Hané	['N_ROSÉ']	stem-vowel=e
Kōtō	['N_ESQUIMAU']	stem-vowel=o
Kouandé	['N_ROSÉ']	stem-vowel=e
Kouklioí	['N_COWBOY']	stem-vowel=i
Kragero	['N_MALMÖ']	stem-vowel=ö
Kragerø	['N_MALMÖ']	stem-vowel=ö
Krasznó	['N_ESQUIMAU']	stem-vowel=o
Krystalopigí	['N_BRASSERIE']	stem-vowel=i
Kudowa Zdrój	['N_BEIGNET']	stem-vowel=i
Kudowa Zdroj	['N_VERSAILLES']	stem-vowel=i
Kunoy	['N_COWBOY']	stem-vowel=i
Kyabé	['N_ROSÉ']	stem-vowel=e
Kyllikee	['N_JOCKEY']	stem-vowel=i
Kynšperk nad Ohří	['N_BRASSERIE']	stem-vowel=i
Kyrá Panagiá	['N_CHACHACHA']	stem-vowel=a
Labé	['N_ROSÉ']	stem-vowel=e
Lachaniá	['N_CHACHACHA']	stem-vowel=a
Lądek-Zdrój	['N_BEIGNET']	stem-vowel=i
Ladek-Zdroj	['N_VERSAILLES']	stem-vowel=i
Laï	['N_GAY']	stem-vowel=i
La Malbaie	['N_BRASSERIE']	stem-vowel=i
Lambaréné	['N_ROSÉ']	stem-vowel=e
Langley	['N_JOCKEY']	stem-vowel=i
La Prairie	['N_BRASSERIE']	stem-vowel=i
Laramie	['N_BRASSERIE']	stem-vowel=i
Latrebo Valley	['N_JOCKEY']	stem-vowel=i
Lavaltrie	['N_BRASSERIE']	stem-vowel=i
lavashow	['N_SHOW']	stem-vowel=u
Le Bon Marché	['N_ROSÉ']	stem-vowel=e
Lechainá	['N_CHACHACHA']	stem-vowel=a
Leipsoí	['N_COWBOY']	stem-vowel=i
Lemmikee	['N_JOCKEY']	stem-vowel=i
Lepenoú	['N_KUNGFU']	stem-vowel=u
L'Epiphanie	['N_BRASSERIE']	stem-vowel=i
L'Épiphanie	['N_BRASSERIE']	stem-vowel=i
Leptokaryá	['N_CHACHACHA']	stem-vowel=a
Le Puy-en-Velay	['N_GAY']	stem-vowel=i
Léré	['N_BÉBÉ']	stem-vowel=e
Let’s Powwow	['N_SHOW']	stem-vowel=u
LG Display	['N_GAY']	stem-vowel=i
L'Ile-Cadieux	['N_MONSIEUR']	stem-vowel=ö
L'Île-Cadieux	['N_MONSIEUR']	stem-vowel=ö
L'Ile-Perrot	['N_BORDEAUX']	stem-vowel=o
L'Île-Perrot	['N_BORDEAUX']	stem-vowel=o
Limbé	['N_BÉBÉ']	stem-vowel=e
Límni Pineioú	['N_KUNGFU']	stem-vowel=u
Límni Tavropoú	['N_KUNGFU']	stem-vowel=u
Límni Voulkariá	['N_CHACHACHA']	stem-vowel=a
Linné	['N_BÉBÉ']	stem-vowel=e
Livvadievát	['N_LIVVADIEVÁT']	stem-vowel=a
Lomé	['N_ROSÉ']	stem-vowel=e
Lomié	['N_ROSÉ']	stem-vowel=e
Lomnice nad Lužnicí	['N_BRASSERIE']	stem-vowel=i
Longview	['N_SHOW']	stem-vowel=u
Loulé	['N_ROSÉ']	stem-vowel=e
Loutrá Aidipsoú	['N_KUNGFU']	stem-vowel=u
Loutrá	['N_CHACHACHA']	stem-vowel=a
Lucknow	['N_SHOW']	stem-vowel=u
Lugoj	['N_VERSAILLES']	stem-vowel=i
Lycksalighetens Ö	['N_MALMÖ']	stem-vowel=ö
Lyckå	['N_ESQUIMAU']	stem-vowel=o
Lykoporiá	['N_CHACHACHA']	stem-vowel=a
Macapá	['N_CHACHACHA']	stem-vowel=a
Maceió	['N_ESQUIMAU']	stem-vowel=o
Mackay	['N_BEIGNET']	stem-vowel=i
Magé	['N_ROSÉ']	stem-vowel=e
Maglaj	['N_VERSAILLES']	stem-vowel=i
Makó	['N_ESQUIMAU']	stem-vowel=o
Malaybalay	['N_GAY']	stem-vowel=i
Malé	['N_ROSÉ']	stem-vowel=e
Mandalay	['N_GAY']	stem-vowel=i
Marabá	['N_CHACHACHA']	stem-vowel=a
Maracay	['N_GAY']	stem-vowel=i
Marahoué	['N_ROSÉ']	stem-vowel=e
Maribo	['N_KUNGFU']	stem-vowel=u
Marijampolė	['N_ROSÉ']	stem-vowel=e
Maringá	['N_CHACHACHA']	stem-vowel=a
Marley	['N_JOCKEY']	stem-vowel=i
Mataró	['N_ESQUIMAU']	stem-vowel=o
Mauá	['N_CHACHACHA']	stem-vowel=a
Mbamba Bay	['N_GAY']	stem-vowel=i
Megálo Chorió	['N_ESQUIMAU']	stem-vowel=o
Memaliaj	['N_VERSAILLES']	stem-vowel=i
Městec Králové	['N_ROSÉ']	stem-vowel=e
Metabetchouan-Lac-a-la-Croix	['N_NOUGAT']	stem-vowel=a
Métabetchouan–Lac-à-la-Croix	['N_NOUGAT']	stem-vowel=a
Metairie	['N_BRASSERIE']	stem-vowel=i
Metetí	['N_BRIE']	stem-vowel=i
Meziboří	['N_BRASSERIE']	stem-vowel=i
Meziměstí	['N_BRIE']	stem-vowel=i
Midi-Pyrénées	['N_BEIGNET']	stem-vowel=e
Miley	['N_JOCKEY']	stem-vowel=i
Millau	['N_ESQUIMAU']	stem-vowel=o
Milltown Malbay	['N_BEIGNET']	stem-vowel=i
Mīnā' Jabal 'Alī	['N_BRASSERIE']	stem-vowel=i
Minō	['N_ESQUIMAU']	stem-vowel=o
Miró	['N_ESQUIMAU']	stem-vowel=o
Mole Saint-Nicolas	['N_NOUGAT']	stem-vowel=a
Monet	['N_PARFAIT']	stem-vowel=e
Monkey Bay	['N_GAY']	stem-vowel=i
Monroe	['N_KUNGFU']	stem-vowel=u
monsieur	['N_MONSIEUR']	stem-vowel=ö
Montego Bay	['N_BEIGNET']	stem-vowel=i
Monterrey	['N_JOCKEY']	stem-vowel=i
Monthey	['N_JOCKEY']	stem-vowel=i
Montreux	['N_MONSIEUR']	stem-vowel=ö
Moose Jaw	['N_BORDEAUX']	stem-vowel=o
Morant Bay	['N_BEIGNET']	stem-vowel=i
Moravská Třebová	['N_CHACHACHA']	stem-vowel=a
Morgan Stanley	['N_JOCKEY']	stem-vowel=i
Mortí	['N_BRASSERIE']	stem-vowel=i
Moscow	['N_SHOW']	stem-vowel=u
Mossoró	['N_ESQUIMAU']	stem-vowel=o
Mukō	['N_ESQUIMAU']	stem-vowel=o
Muncie	['N_BRASSERIE']	stem-vowel=i
muotishow	['N_SHOW']	stem-vowel=u
Måloy	['N_COWBOY']	stem-vowel=i
Måløy	['N_GAY']	stem-vowel=i
Nagaokakyō	['N_ESQUIMAU']	stem-vowel=o
Nagykálló	['N_ESQUIMAU']	stem-vowel=o
Námesztó	['N_ESQUIMAU']	stem-vowel=o
Nancy	['N_SPOTIFY']	stem-vowel=i
Naujoji Akmenė	['N_ROSÉ']	stem-vowel=e
Néa Moudaniá	['N_CHACHACHA']	stem-vowel=a
Nemenčinė	['N_BÉBÉ']	stem-vowel=e
Nemsó	['N_ESQUIMAU']	stem-vowel=o
Nemšová	['N_CHACHACHA']	stem-vowel=a
Nestlé	['N_BÉBÉ']	stem-vowel=e
Nexo	['N_MALMÖ']	stem-vowel=ö
Nexø	['N_MALMÖ']	stem-vowel=ö
Ngaoundéré	['N_ROSÉ']	stem-vowel=e
Niamey	['N_JOCKEY']	stem-vowel=i
Niccolò	['N_ESQUIMAU']	stem-vowel=o
Nieuw Nickerie	['N_BRIE']	stem-vowel=i
Nikkō	['N_ESQUIMAU']	stem-vowel=o
Nishitōkyō	['N_ESQUIMAU']	stem-vowel=o
Nivå	['N_ESQUIMAU']	stem-vowel=o
Nolsoy	['N_COWBOY']	stem-vowel=i
Nólsoy	['N_COWBOY']	stem-vowel=i
Nord-Pas-de-Calais	['N_PARFAIT']	stem-vowel=e
North Bay	['N_GAY']	stem-vowel=i
Notre-Dame-de-l'Ile-Perrot	['N_BORDEAUX']	stem-vowel=o
Notre-Dame-de-l'Île-Perrot	['N_BORDEAUX']	stem-vowel=o
Notsé	['N_ROSÉ']	stem-vowel=e
Nové Město nad Metují	['N_BRASSERIE']	stem-vowel=i
Nové Strašecí	['N_BRASSERIE']	stem-vowel=i
Nuevo Guararé	['N_ROSÉ']	stem-vowel=e
Nyárádtő	['N_MALMÖ']	stem-vowel=ö
Nyaung-U	['N_KUNGFU']	stem-vowel=u
Nybro	['N_KUNGFU']	stem-vowel=u
Nzérékoré	['N_ROSÉ']	stem-vowel=e
Obopay	['N_GAY']	stem-vowel=i
Ochtoniá	['N_CHACHACHA']	stem-vowel=a
Ocumare del Tuy	['N_COWBOY']	stem-vowel=i
Odienné	['N_ROSÉ']	stem-vowel=e
Olá	['N_CHACHACHA']	stem-vowel=a
Olhao	['N_KUNGFU']	stem-vowel=u
Olhão	['N_KUNGFU']	stem-vowel=u
Ólubló	['N_ESQUIMAU']	stem-vowel=o
Oreiní	['N_BRASSERIE']	stem-vowel=i
Oreoí	['N_COWBOY']	stem-vowel=i
Orlová	['N_CHACHACHA']	stem-vowel=a
Őrmező	['N_MALMÖ']	stem-vowel=ö
Órmos Almiroú	['N_KUNGFU']	stem-vowel=u
Oudomxay	['N_GAY']	stem-vowel=i
Pabradė	['N_ROSÉ']	stem-vowel=e
Pachiá	['N_CHACHACHA']	stem-vowel=a
Palimé	['N_ROSÉ']	stem-vowel=e
Paliouriá	['N_CHACHACHA']	stem-vowel=a
Panaitolikó	['N_ESQUIMAU']	stem-vowel=o
Panemunė	['N_ROSÉ']	stem-vowel=e
Paraguaná	['N_CHACHACHA']	stem-vowel=a
Paraguay	['N_GAY']	stem-vowel=i
Paramythiá	['N_CHACHACHA']	stem-vowel=a
Paraná	['N_CHACHACHA']	stem-vowel=a
parfait	['N_PARFAIT']	stem-vowel=e
Pasay	['N_GAY']	stem-vowel=i
passepartout	['N_SHOW']	stem-vowel=u
Pásztó	['N_ESQUIMAU']	stem-vowel=o
Pau	['N_ESQUIMAU']	stem-vowel=o
Paxoí	['N_COWBOY']	stem-vowel=i
Penonomé	['N_ROSÉ']	stem-vowel=e
Percé	['N_BÉBÉ']	stem-vowel=e
Perigueux	['N_MONSIEUR']	stem-vowel=ö
Périgueux	['N_MONSIEUR']	stem-vowel=ö
Pesé	['N_BÉBÉ']	stem-vowel=e
