DC	NOUN	acronym
DDB	PROPN	acronym
DDM	NOUN	acronym
DDR	PROPN	acronym
DDT	NOUN	acronym
DE	NOUN	acronym
DEM	NOUN	acronym
DF	NOUN	acronym
DFI	NOUN	acronym
DGB	PROPN	acronym
DHL	PROPN	acronym
DI	NOUN	acronym
DIN	PROPN	acronym
DJF	NOUN	acronym
DK	NOUN	acronym
DKK	NOUN	acronym
DKr	NOUN	acronym
DLA	PROPN	acronym
DMA	NOUN	acronym
DNA	PROPN	acronym
DNB	PROPN	acronym
DOP	NOUN	acronym
DOS	PROPN	acronym
DPA	NOUN	acronym
DPI	NOUN	acronym
DRAM	NOUN	acronym
DU	NOUN	acronym
DVD	NOUN	acronym
DZD	NOUN	acronym
Db	NOUN	acronym
Dr.	NOUN	abbreviation
E	NOUN	acronym
E.ON	PROPN	acronym
EA	PROPN	acronym
EADS	PROPN	acronym
EAN	NOUN	acronym
EARTO	PROPN	acronym
EAY	PROPN	acronym
EBF	PROPN	acronym
EBRD	PROPN	acronym
EBS	PROPN	acronym
EBU	PROPN	acronym
EBq	NOUN	acronym
EC$	NOUN	acronym
EC	NOUN	acronym
ECA	PROPN	acronym
ECADI	PROPN	acronym
ECR	PROPN	acronym
ECRI	PROPN	acronym
ECS	NOUN	acronym
ECSC	PROPN	acronym
ECU	NOUN	acronym
ECV	NOUN	acronym
EDF	PROPN	acronym
EDI	NOUN	acronym
EE	NOUN	acronym
EEC	PROPN	acronym
EEK	NOUN	acronym
EELA	PROPN	acronym
EF	NOUN	acronym
EFF	PROPN	acronym
EFTA	PROPN	acronym
EGP	NOUN	acronym
EGy	NOUN	acronym
EH	NOUN	acronym
EHEC	NOUN	acronym
EHTY	NOUN	acronym
EHz	NOUN	acronym
EICTA	PROPN	acronym
EIP	NOUN	acronym
EJ	NOUN	acronym
EK	PROPN	acronym
EKK	PROPN	acronym
EKL	PROPN	acronym
EKP	PROPN	acronym
EKR	NOUN	acronym
EL	PROPN	acronym
ELDR	NOUN	acronym
ELK	NOUN	acronym
ELL	NOUN	acronym
ELT	NOUN	acronym
ELTO	NOUN	acronym
EM	PROPN	acronym
EMC	PROPN	acronym
EMEA	PROPN	acronym
EMG	NOUN	acronym
EMI	PROPN	acronym
EMS	NOUN	acronym
EMU	PROPN	acronym
EMW	PROPN	acronym
EN	PROPN	acronym
ENEA	PROPN	acronym
EOA	NOUN	acronym
EOAK	NOUN	acronym
EOS	NOUN	acronym
EP	PROPN	acronym
EPO	PROPN	acronym
EPa	NOUN	acronym
EQ	PROPN	acronym
EQT	PROPN	acronym
ERM	PROPN	acronym
ERN	NOUN	acronym
ERTO	PROPN	acronym
ERVV	PROPN	acronym
ES	NOUN	acronym
ESA	PROPN	acronym
ESB	NOUN	acronym
ESMA	PROPN	acronym
ESO	PROPN	acronym
ESP	NOUN	acronym
ESR	PROPN	acronym
ESTIEM	PROPN	acronym
ESY	NOUN	acronym
ESv	NOUN	acronym
ET	NOUN	acronym
ETA	PROPN	acronym
ETB	NOUN	acronym
ETK	PROPN	acronym
ETL	PROPN	acronym
ETLA	PROPN	acronym
ETM	NOUN	acronym
ETSI	PROPN	acronym
ETSK	NOUN	acronym
ETT	PROPN	acronym
ETTA	PROPN	acronym
ETY	PROPN	acronym
ETYJ	PROPN	acronym
ETYK	PROPN	acronym
EU	PROPN	acronym
EU27	PROPN	acronym
EUR	NOUN	acronym
EUSTORY	PROPN	acronym
EUVL	NOUN	acronym
EV	NOUN	acronym
EVA	PROPN	acronym
EVM	PROPN	acronym
EVR	PROPN	acronym
EVVK	NOUN	acronym
EW	NOUN	acronym
EWb	NOUN	acronym
EY	PROPN	acronym
EYVL	PROPN	acronym
Ecd	NOUN	acronym
Ecosoc	PROPN	acronym
Eg	NOUN	acronym
Ehty	PROPN	acronym
Ejustite.fr	PROPN	acronym
Ekat	NOUN	acronym
Elektroni.fi	PROPN	acronym
Elm	NOUN	acronym
Elx	NOUN	acronym
Em	NOUN	acronym
Emol	NOUN	acronym
Emu	PROPN	acronym
Erad	NOUN	acronym
Es	PROPN	acronym
Esr	NOUN	acronym
EveryDNS	PROPN	acronym
E°C	NOUN	acronym
EΩ	NOUN	acronym
F$	NOUN	acronym
F&C	PROPN	acronym
F	NOUN	acronym
FAO	PROPN	acronym
FAQ	NOUN	acronym
FBI	PROPN	acronym
FCMA	PROPN	acronym
FDIC	PROPN	acronym
FGBMFI	PROPN	acronym
FI	PROPN	acronym
FIA	PROPN	acronym
FICIX	PROPN	acronym
FIFA	PROPN	acronym
FILE	NOUN	acronym
FILI	PROPN	acronym
FIM	NOUN	acronym
FIMECC	PROPN	acronym
FIMIC	PROPN	acronym
FIN	PROPN	acronym
FIT	PROPN	acronym
FJD	NOUN	acronym
FK	NOUN	acronym
FKP	NOUN	acronym
FL	NOUN	acronym
FM	NOUN	acronym
FR	NOUN	acronym
FRF	NOUN	acronym
FT	NOUN	acronym
FTAA	PROPN	acronym
FTP	NOUN	acronym
FUNET	NOUN	acronym
FUUG	PROPN	acronym
FaK	NOUN	acronym
FaL	NOUN	acronym
FaM	NOUN	acronym
FaT	NOUN	acronym
Fbu	NOUN	acronym
FiMUG	PROPN	acronym
Fonderie47	PROPN	acronym
Ft	NOUN	acronym
G$	NOUN	acronym
G	PROPN	acronym
G20	PROPN	acronym
G4S	PROPN	acronym
G77	PROPN	acronym
G8	PROPN	acronym
GA	NOUN	acronym
GATT	NOUN	acronym
GB	NOUN	acronym
GBP	NOUN	acronym
GBq	NOUN	acronym
GC	NOUN	acronym
GCHQ	PROPN	acronym
GEA	NOUN	acronym
GEK	NOUN	acronym
GEL	NOUN	acronym
GEYSIR	PROPN	acronym
GF	NOUN	acronym
GGy	NOUN	acronym
GH	NOUN	acronym
GHC	NOUN	acronym
GHS	NOUN	acronym
GHz	NOUN	acronym
GIP	NOUN	acronym
GJ	NOUN	acronym
GK	NOUN	acronym
GL	PROPN	acronym
GLG	PROPN	acronym
GM	PROPN	acronym
GMD	NOUN	acronym
GMO	PROPN	acronym
GN	NOUN	acronym
GNF	NOUN	acronym
GNS	NOUN	acronym
GP	NOUN	acronym
GPRS	NOUN	acronym
GPa	NOUN	acronym
GQE	NOUN	acronym
GRD	NOUN	acronym
GS	NOUN	acronym
GSM	NOUN	acronym
GSv	NOUN	acronym
GT	NOUN	acronym
GTK	PROPN	acronym
GTQ	NOUN	acronym
GTi	PROPN	abbreviation
GUAM	PROPN	acronym
GUE	NOUN	acronym
GV	NOUN	acronym
GW	NOUN	acronym
GWE	NOUN	acronym
GWP	NOUN	acronym
GWb	NOUN	acronym
GYD	NOUN	acronym
Gcd	NOUN	acronym
GfK	PROPN	acronym
Gg	NOUN	acronym
Gkat	NOUN	acronym
Glm	NOUN	acronym
Glx	NOUN	acronym
Gm	NOUN	acronym
GmbH	NOUN	acronym
Gmbh	NOUN	acronym
Gmol	NOUN	acronym
GodFm	PROPN	acronym
Grad	NOUN	acronym
Gs	NOUN	acronym
Gsr	NOUN	acronym
Gt	ADV	abbreviation
Gy	NOUN	acronym
G°C	NOUN	acronym
GΩ	NOUN	acronym
H&M	PROPN	acronym
H	NOUN	acronym
H.V.	NOUN	abbreviation
HA	NOUN	acronym
HAO	NOUN	acronym
HAUS	PROPN	acronym
HBL	PROPN	acronym
HBO	PROPN	acronym
HBOS	PROPN	acronym
HCL	PROPN	acronym
HE	NOUN	acronym
HEPA	NOUN	acronym
HETKY	PROPN	acronym
HEUNI	PROPN	acronym
HFU	PROPN	acronym
HIFK	PROPN	acronym
HIIT	PROPN	acronym
HIM	PROPN	acronym
HITAS	NOUN	acronym
HIV	NOUN	acronym
HJK	PROPN	acronym
HK$	NOUN	acronym
HK	PROPN	acronym
HKD	NOUN	acronym
HKL	PROPN	acronym
HL	PROPN	acronym
HLK	NOUN	acronym
HLL	NOUN	acronym
HLT	NOUN	acronym
HM	NOUN	acronym
HMV	PROPN	acronym
HN	NOUN	acronym
HNL	NOUN	acronym
HO	PROPN	acronym
HOAS	PROPN	acronym
HOK	NOUN	acronym
HOP	PROPN	acronym
HOPS	NOUN	acronym
HP	PROPN	acronym
HPE	NOUN	acronym
HQ	PROPN	acronym
HRD	NOUN	acronym
HRK	NOUN	acronym
HRL	NOUN	acronym
HS	PROPN	acronym
HSBC	PROPN	acronym
HSE	PROPN	acronym
HSL	PROPN	acronym
HST	NOUN	acronym
HT	PROPN	acronym
HTC	PROPN	acronym
HTG	NOUN	acronym
HTK	NOUN	acronym
HTL	NOUN	acronym
HTM	NOUN	acronym
HTML	NOUN	acronym
HTT	NOUN	acronym
HTTP	NOUN	acronym
HUF	NOUN	acronym
HUS	PROPN	acronym
HUUGO	PROPN	acronym
HVK	PROPN	acronym
HVT	NOUN	acronym
HY	PROPN	acronym
HYK	PROPN	acronym
HYKS	PROPN	acronym
HYLA	NOUN	acronym
HYY	PROPN	acronym
Hb	NOUN	acronym
Hg	NOUN	acronym
Hki	PROPN	abbreviation
HuK	NOUN	acronym
Hz	NOUN	acronym
HögforsGST	PROPN	acronym
I	NOUN	acronym
IAAF	PROPN	acronym
IAEA	PROPN	acronym
IARC	PROPN	acronym
IATA	PROPN	acronym
IAU	PROPN	acronym
IB	NOUN	acronym
IBBY	PROPN	acronym
IBM	PROPN	acronym
IBRD	PROPN	acronym
ICAP	PROPN	acronym
ICCROM	PROPN	acronym
ICOMOS	PROPN	acronym
ID	NOUN	acronym
IDC	PROPN	acronym
IDR	NOUN	acronym
IEA	PROPN	acronym
IEC	NOUN	acronym
IEEE	PROPN	acronym
IEP	NOUN	acronym
IFA	PROPN	acronym
IFK	PROPN	acronym
IHEYO	PROPN	acronym
IIF	PROPN	acronym
IKB	PROPN	acronym
IKI	PROPN	acronym
IKL	PROPN	acronym
IL	PROPN	acronym
ILL	PROPN	acronym
ILO	PROPN	acronym
ILP	NOUN	acronym
ILR	NOUN	acronym
ILS	NOUN	acronym
IMEKO	PROPN	acronym
IMF	PROPN	acronym
IMI	PROPN	acronym
ING	PROPN	acronym
INR	NOUN	acronym
INRI	NOUN	acronym
IP	NOUN	acronym
IPA	NOUN	acronym
IPEM	PROPN	acronym
IPU	PROPN	acronym
IQD	NOUN	acronym
IRA	PROPN	acronym
IRC	NOUN	acronym
IRR	NOUN	acronym
IR£	NOUN	acronym
IS	PROPN	acronym
ISAI	PROPN	acronym
ISBN	NOUN	acronym
ISDN	NOUN	acronym
ISEC	PROPN	acronym
ISJ	NOUN	acronym
ISK	NOUN	acronym
ISM	PROPN	acronym
ISMN	NOUN	acronym
ISO	PROPN	acronym
ISSN	NOUN	acronym
ISY	PROPN	acronym
IT	NOUN	acronym
ITC	PROPN	acronym
ITE	NOUN	acronym
ITL	NOUN	acronym
ITT	PROPN	acronym
ITU	PROPN	acronym
IU	NOUN	acronym
IVO	PROPN	acronym
IVY	PROPN	acronym
IZT	PROPN	acronym
J$	NOUN	acronym
J	NOUN	acronym
JBL	PROPN	acronym
JC	PROPN	acronym
JD	NOUN	acronym
JHL	PROPN	acronym
JHTT	NOUN	acronym
JIT	NOUN	acronym
JK	NOUN	acronym
JM	PROPN	acronym
JMD	NOUN	acronym
JOD	NOUN	acronym
JOT	NOUN	acronym
JPY	NOUN	acronym
JS	NOUN	acronym
JSN	PROPN	acronym
JSW	PROPN	acronym
JVC	PROPN	acronym
JVG	PROPN	acronym
JY	PROPN	acronym
JYP	PROPN	acronym
Jk.	NOUN	abbreviation
JoY	PROPN	acronym
JyP	PROPN	acronym
K	NOUN	acronym
K1	PROPN	acronym
K12	NOUN	acronym
K13	NOUN	acronym
K15	NOUN	acronym
K16	NOUN	acronym
K18	NOUN	acronym
KA	PROPN	acronym
KAT	NOUN	acronym
KATTI	PROPN	acronym
KBC	PROPN	acronym
KD	NOUN	acronym
KEDO	PROPN	acronym
KEHO	PROPN	acronym
KEL	NOUN	acronym
KELA	PROPN	acronym
KEPA	PROPN	acronym
KES	NOUN	acronym
KFC	PROPN	acronym
KFOR	PROPN	acronym
KGB	PROPN	acronym
KGS	NOUN	acronym
KHK	NOUN	acronym
KHO	PROPN	acronym
KHR	NOUN	acronym
KHT	NOUN	acronym
KIE	PROPN	acronym
KIVI	PROPN	acronym
KK	NOUN	acronym
KKH	PROPN	acronym
KKK	PROPN	acronym
KKO	NOUN	acronym
KKOY	PROPN	acronym
KKR	PROPN	acronym
KL	NOUN	acronym
KLM	PROPN	acronym
KLT	NOUN	acronym
KM	NOUN	acronym
KMF	NOUN	acronym
KMN	PROPN	acronym
KO	PROPN	acronym
KOK	PROPN	acronym
KOM	NOUN	acronym
KOP	PROPN	acronym
KOY	NOUN	acronym
KPMG	PROPN	acronym
KPN	PROPN	acronym
KPT	PROPN	acronym
KPW	NOUN	acronym
KRH	NOUN	acronym
KRO	NOUN	acronym
KRP	NOUN	acronym
KRW	NOUN	acronym
KSO	PROPN	acronym
KT	NOUN	acronym
KTK	PROPN	acronym
KTL	PROPN	acronym
KTM	NOUN	acronym
KTP	PROPN	acronym
KTS	NOUN	acronym
KTT	NOUN	acronym
KTTO	PROPN	acronym
KTV	PROPN	acronym
KU	PROPN	acronym
KUA	NOUN	acronym
KUV	PROPN	acronym
KVL	PROPN	acronym
KVT	NOUN	acronym
KVTEL	NOUN	acronym
KWD	NOUN	acronym
KWH	PROPN	acronym
KYD	NOUN	acronym
KYS	PROPN	acronym
KZT	NOUN	acronym
KadK	PROPN	acronym
Kenttäurheilijat-58	PROPN	acronym
Kesk.	NOUN	abbreviation
KiEL	NOUN	acronym
KiSV	PROPN	acronym
Kok.	NOUN	abbreviation
Korutrahaksi.fi	PROPN	acronym
KtaO	NOUN	acronym
KteO	NOUN	acronym
KtyO	NOUN	acronym
KuPS	PROPN	acronym
Kultarahaksi.fi	PROPN	acronym
KuvA	PROPN	acronym
KuvO	NOUN	acronym
KyO	PROPN	acronym
KäO	NOUN	acronym
L	NOUN	acronym
L2	NOUN	acronym
LA	NOUN	acronym
LAFTA	PROPN	acronym
LAK	NOUN	acronym
LBP	NOUN	acronym
LD	NOUN	acronym
LEL	NOUN	acronym
LEOPS	NOUN	acronym
LG	PROPN	acronym
LGT	PROPN	acronym
LH	NOUN	acronym
LI	NOUN	acronym
LIA	PROPN	acronym
LK	NOUN	acronym
LKAB	PROPN	acronym
LKH	NOUN	acronym
LKK	PROPN	acronym
LKP	PROPN	acronym
LKR	NOUN	acronym
LKT	NOUN	acronym
LKV	NOUN	acronym
LL	NOUN	acronym
LLC	PROPN	acronym
LMFAO	NOUN	acronym
LO	PROPN	acronym
LOGY	PROPN	acronym
LOK	NOUN	acronym
LP	NOUN	acronym
LPI	NOUN	acronym
LRD	NOUN	acronym
LS	NOUN	acronym
LSL	NOUN	acronym
LSO	PROPN	acronym
LT	PROPN	acronym
LTCM	PROPN	acronym
LTE	PROPN	acronym
LTL	NOUN	acronym
LTO	NOUN	acronym
LTS	NOUN	acronym
LTT	PROPN	acronym
LTY	PROPN	acronym
LUC	NOUN	acronym
LUF	PROPN	acronym
LUL	NOUN	acronym
LUMA	NOUN	acronym
LUTU	NOUN	acronym
LVL	NOUN	acronym
LVM	NOUN	acronym
LVMH	PROPN	acronym
LVR	NOUN	acronym
LY	PROPN	acronym
LYD	NOUN	acronym
LYHKI	NOUN	acronym
LaK	NOUN	acronym
LaL	NOUN	acronym
LaT	NOUN	acronym
LiK	NOUN	acronym
LitK	NOUN	acronym
LitL	NOUN	acronym
LitM	NOUN	acronym
LitT	NOUN	acronym
Lm	NOUN	acronym
Lp	NOUN	acronym
LuK	NOUN	acronym
M	NOUN	acronym
M.	PROPN	abbreviation
M.A.	NOUN	abbreviation
M.B.A	NOUN	acronym
M.Sc.	NOUN	abbreviation
MA	NOUN	acronym
MAD	NOUN	acronym
MAF	NOUN	acronym
MAI	NOUN	acronym
MAMU	NOUN	acronym
MAN	PROPN	acronym
MAOL	PROPN	acronym
MAT	NOUN	acronym
MB	NOUN	acronym
MBA	NOUN	acronym
MBA.	NOUN	abbreviation
MBD	NOUN	acronym
MBO	NOUN	acronym
MBq	NOUN	acronym
MC	NOUN	acronym
MCF	NOUN	acronym
MDC	NOUN	acronym
MDL	NOUN	acronym
MDU	PROPN	acronym
MDen	NOUN	acronym
ME	NOUN	acronym
MEK	PROPN	acronym
MEL	NOUN	acronym
MEMC	PROPN	acronym
MEP	NOUN	acronym
METLA	PROPN	acronym
METO	PROPN	acronym
MEUR	NOUN	acronym
MEX$	NOUN	acronym
MF	NOUN	acronym
MG	PROPN	acronym
MGA	NOUN	acronym
MGF	NOUN	acronym
MGM	PROPN	acronym
MGy	NOUN	acronym
MH	PROPN	acronym
MHz	NOUN	acronym
MI	NOUN	acronym
MIGRI	PROPN	acronym
MIKES	PROPN	acronym
MIT	PROPN	acronym
MJ	NOUN	acronym
MK	NOUN	acronym
MKD	NOUN	acronym
MKH	PROPN	acronym
MKL	PROPN	acronym
MKN	NOUN	acronym
MKT	NOUN	acronym
ML	PROPN	acronym
MLF	NOUN	acronym
MM	NOUN	acronym
MMK	NOUN	acronym
MML	PROPN	acronym
MMM	NOUN	acronym
MMT	NOUN	acronym
MMYL	PROPN	acronym
MN	NOUN	acronym
MNT	NOUN	acronym
MO	NOUN	acronym
MOP	NOUN	acronym
MP3	NOUN	acronym
MPEG	NOUN	acronym
MPS	PROPN	acronym
MPa	NOUN	acronym
MQ	PROPN	acronym
MR	PROPN	acronym
MRO	NOUN	acronym
MS	NOUN	acronym
MSB	PROPN	acronym
MSCI	PROPN	acronym
MSD	PROPN	acronym
MSK	PROPN	acronym
MSc	NOUN	acronym
MSv	NOUN	acronym
MT	NOUN	acronym
MTI	NOUN	acronym
MTK	PROPN	acronym
MTL	PROPN	acronym
MTN	PROPN	acronym
MTP	NOUN	acronym
MTS	PROPN	acronym
MTT	PROPN	acronym
MTV	PROPN	acronym
MTV3	PROPN	acronym
MUR	NOUN	acronym
MV	NOUN	acronym
MVR	NOUN	acronym
MW	NOUN	acronym
MWK	NOUN	acronym
MWb	NOUN	acronym
MWh	NOUN	acronym
MXN	NOUN	acronym
MXP	NOUN	acronym
MXV	NOUN	acronym
MYEL	NOUN	acronym
MYR	NOUN	acronym
MYY	PROPN	acronym
MZE	NOUN	acronym
MZM	NOUN	acronym
MZN	NOUN	acronym
MaO	NOUN	acronym
Mail.ru	PROPN	acronym
Mb	NOUN	acronym
Mb/s	NOUN	acronym
Mbit	NOUN	acronym
Mbit/s	NOUN	acronym
Mbps	NOUN	acronym
Mcd	NOUN	acronym
Medi-It	PROPN	acronym
Mercedes-AMG	PROPN	acronym
MerivE	PROPN	acronym
MetroPCS	PROPN	acronym
Mg	NOUN	acronym
Miss	ADV	abbreviation
Mkat	NOUN	acronym
Mlle	ADV	abbreviation
Mlm	NOUN	acronym
Mlx	NOUN	acronym
Mm	NOUN	acronym
Mme	ADV	abbreviation
Mmk	NOUN	acronym
Mmol	NOUN	acronym
MpKK	PROPN	acronym
MpO	PROPN	acronym
Mpx	NOUN	acronym
Mr	ADV	abbreviation
Mr.	NOUN	abbreviation
Mrad	NOUN	acronym
Mrs	ADV	abbreviation
Ms	NOUN	abbreviation
Msr	NOUN	acronym
Mt	NOUN	acronym
Mt/s	NOUN	acronym
MuK	NOUN	acronym
MuL	NOUN	acronym
MuM	NOUN	acronym
MuT	NOUN	acronym
MySQL	PROPN	acronym
M°C	NOUN	acronym
MΩ	NOUN	acronym
N$	NOUN	acronym
N	NOUN	acronym
N.B.	NOUN	abbreviation
N.N.	NOUN	abbreviation
NAD	NOUN	acronym
NAFTA	PROPN	acronym
NASA	PROPN	acronym
NATO	PROPN	acronym
NBC	PROPN	acronym
NBG	PROPN	acronym
NCC	PROPN	acronym
NDX	PROPN	acronym
NEA	PROPN	acronym
NEC	PROPN	acronym
NESU-KY	PROPN	acronym
NGN	NOUN	acronym
NHL	PROPN	acronym
NIB	PROPN	acronym
NIC	NOUN	acronym
NIO	NOUN	acronym
NKP	PROPN	acronym
NKT	NOUN	acronym
NKr	NOUN	acronym
NL	PROPN	acronym
NLG	NOUN	acronym
NLP	NOUN	acronym
NMKY	PROPN	acronym
NMT	NOUN	acronym
NN	PROPN	acronym
NNKY	PROPN	acronym
NOK	NOUN	acronym
NPC	PROPN	acronym
NPR	NOUN	acronym
NRA	PROPN	acronym
NRW	PROPN	acronym
NSA	PROPN	acronym
NSN	PROPN	acronym
NT$	NOUN	acronym
NTB	PROPN	acronym
