lemma	homonym	new_para	sem
hoitaja	1	N_ASEMA	title
HOK	1	ACRO_OO	title
Holger	1	N_STADION	male
hollantilainen	1	A_AAKKOSELLINEN	country
hollantilainen	1	A_AAKKOSELLINEN	inhabitant
hollantilainen	1	N_AAKKOSTAMINEN	country
hollantilainen	1	N_AAKKOSTAMINEN	inhabitant
Hollanti	1	N_SOINTI	country
hollanti	1	N_SOINTI	language
hollolainen	1	A_AAKKOSELLINEN	inhabitant
hollolainen	1	N_AAKKOSTAMINEN	inhabitant
hollolalainen	1	A_AAKKOSELLINEN	inhabitant
hollolalainen	1	N_AAKKOSTAMINEN	inhabitant
hondurasilainen	1	A_AAKKOSELLINEN	country
hondurasilainen	1	A_AAKKOSELLINEN	inhabitant
hondurasilainen	1	N_AAKKOSTAMINEN	country
hondurasilainen	1	N_AAKKOSTAMINEN	inhabitant
Honduras	1	N_PUNK	country
hongkongilainen	1	A_AAKKOSELLINEN	country
hongkongilainen	1	A_AAKKOSELLINEN	inhabitant
hongkongilainen	1	N_AAKKOSTAMINEN	country
hongkongilainen	1	N_AAKKOSTAMINEN	inhabitant
Hongkong	1	N_PUNK	country
honkajokelainen	1	A_AAKKOSELLINEN	inhabitant
honkajokelainen	1	N_AAKKOSTAMINEN	inhabitant
honkajokinen	1	A_AAKKOSELLINEN	inhabitant
honkajokinen	1	N_AAKKOSTAMINEN	inhabitant
honkilahtelainen	1	A_AAKKOSELLINEN	inhabitant
honkilahtelainen	1	N_AAKKOSTAMINEN	inhabitant
houtskarilainen	1	A_AAKKOSELLINEN	inhabitant
houtskarilainen	1	N_AAKKOSTAMINEN	inhabitant
hovimestari	1	N_KANAALI	title
hovioik.	1	PCLE_VAAN	title
hPa	1	ACRO_AA	measure
hrad	1	ACRO_EE	measure
hra	1	N_KIRJA	title
HRD	1	ACRO_EE	currency
HRK	1	ACRO_OO	currency
hryvnia	1	N_MAKKARA	currency
hs	1	ACRO_ÄKS	measure
hS	1	ACRO_ÄKS	measure
hsr	1	ACRO_ÄKS	measure
hT	1	ACRO_EE	measure
HT	1	ACRO_EE	title
HTG	1	ACRO_EE	currency
HTK	1	ACRO_OO	title
htkk	1	ACRO_OO	measure
HTL	1	ACRO_ÄKS	title
HTM	1	ACRO_ÄKS	title
HTT	1	ACRO_EE	title
htv	1	ACRO_EE	measure
HUF	1	ACRO_ÄKS	currency
Hufvudstadsbladet	1	N_PUNK	media
Hugo	1	N_TALO	male
Huippuvuoret ja Jan Mayen	1	N_BESSERWISSER	country
Huippuvuoret	1	N_SAARET	country
huittislainen	1	A_AAKKOSELLINEN	inhabitant
huittislainen	1	N_AAKKOSTAMINEN	inhabitant
HuK	1	ACRO_OO	title
Hulda	1	N_KIRJA	female
Hulda	1	N_VOIMA	female
humppilainen	1	A_AAKKOSELLINEN	inhabitant
humppilainen	1	N_AAKKOSTAMINEN	inhabitant
humppilalainen	1	A_AAKKOSELLINEN	inhabitant
humppilalainen	1	N_AAKKOSTAMINEN	inhabitant
hupa	1	N_VOIMA	language
hv	1	ACRO_EE	measure
hV	1	ACRO_EE	measure
hW	1	ACRO_EE	measure
hWb	1	ACRO_EE	measure
hyrynsalmelainen	1	A_AAKKOSELLINEN	inhabitant
hyrynsalmelainen	1	N_AAKKOSTAMINEN	inhabitant
hyvinkääläinen	1	A_KYLMÄJÄRKINEN	inhabitant
hyvinkääläinen	1	N_KYLKIÄINEN	inhabitant
Hz	1	ACRO_ZET	measure
Håkan	1	N_STADION	male
hΩ	1	ACRO_OHMI	measure
iban	1	N_PUNK	language
ibibio	1	N_TALO	language
ID	1	ACRO_EE	currency
Ida-Jemina	1	N_KITARA	female
Ida-Maria	1	N_MAKKARA	female
Ida	1	N_KIRJA	female
ido	1	N_TALO	language
IDR	1	ACRO_ÄKS	currency
idžokieli	1	N_HIIRI	language
IEP	1	ACRO_EE	currency
igbo	1	N_TALO	language
Iia	1	N_KIRJA	female
Iida	1	N_KIRJA	female
Iida-Olivia	1	N_MAKKARA	female
Iida-Reetta	1	N_MITTA	female
Iijokiseutu	1	N_KUITU	media
Iikka	1	N_POLITIIKKA	male
iiläinen	1	A_KYLMÄJÄRKINEN	inhabitant
iiläinen	1	N_KYLKIÄINEN	inhabitant
Iina-Liisa	1	N_KIRJA	female
Iina	1	N_KIRJA	female
Iines	1	N_RÄJÄYTYS	female
iiri	1	N_TYYLI	language
Iiris	1	N_RÄJÄYTYS	female
Iiro	1	N_TALO	male
Iisakki	1	N_LOKKI	male
iisalmelainen	1	A_AAKKOSELLINEN	inhabitant
iisalmelainen	1	N_AAKKOSTAMINEN	inhabitant
Iita	1	N_KIRJA	female
Iitinseutu	1	N_KUITU	media
iittiläinen	1	A_KYLMÄJÄRKINEN	inhabitant
iittiläinen	1	N_KYLKIÄINEN	inhabitant
Iivari	1	N_KANAALI	male
Iivo	1	N_TALO	male
ikaalilainen	1	A_AAKKOSELLINEN	inhabitant
ikaalilainen	1	N_AAKKOSTAMINEN	inhabitant
ikaalislainen	1	A_AAKKOSELLINEN	inhabitant
ikaalislainen	1	N_AAKKOSTAMINEN	inhabitant
Ilari	1	N_KANAALI	male
Ilja	1	N_KIRJA	male
Ilkanpoika	1	N_POIKA	male
Ilkka	1	N_POLITIIKKA	male
Ilkka	1	N_POLITIIKKA	media
Illusia	1	N_MAKKARA	female
ilmajokelainen	1	A_AAKKOSELLINEN	inhabitant
ilmajokelainen	1	N_AAKKOSTAMINEN	inhabitant
ilmajokinen	1	A_AAKKOSELLINEN	inhabitant
ilmajokinen	1	N_AAKKOSTAMINEN	inhabitant
Ilma	1	N_KIRJA	female
Ilmari	1	N_KANAALI	male
Ilmatar	1	N_AJATAR	female
ilmavE	1	ACRO_EE	org
Ilmi	1	N_TYYLI	female
Ilmo	1	N_TALO	male
iloko	1	N_RUIPELO	language
ilomantsilainen	1	A_AAKKOSELLINEN	inhabitant
ilomantsilainen	1	N_AAKKOSTAMINEN	inhabitant
Ilona	1	N_PROBLEEMA	female
ILP	1	ACRO_EE	currency
Ilpo	1	N_TALO	male
Ilppo	1	N_HAPPO	male
ILR	1	ACRO_ÄKS	currency
ILS	1	ACRO_ÄKS	currency
Ilse	1	N_NISSE	female
Iltalehti	1	N_LAHTI	media
Ilta	1	N_KIRJA	female
Ilta	1	N_VALTA	female
Ilta-Sanomat	1	N_JUHLAT	media
imatralainen	1	A_AAKKOSELLINEN	inhabitant
imatralainen	1	N_AAKKOSTAMINEN	inhabitant
Immanuel	1	N_PUNK	male
Immi	1	N_TYYLI	female
Immo	1	N_TALO	male
Impi	1	N_TYYLI	female
Ina	1	N_KIRJA	female
inarilainen	1	A_AAKKOSELLINEN	inhabitant
inarilainen	1	N_AAKKOSTAMINEN	inhabitant
Inari	1	N_KANAALI	female
inarinsaame	1	N_NALLE	language
inc	1	ACRO_EE	org
inc.	1	PCLE_VAAN	org
indonesialainen	1	A_AAKKOSELLINEN	country
indonesialainen	1	A_AAKKOSELLINEN	inhabitant
indonesialainen	1	N_AAKKOSTAMINEN	country
indonesialainen	1	N_AAKKOSTAMINEN	inhabitant
Indonesia	1	N_MAKKARA	country
indonesia	1	N_MAKKARA	language
Ines	1	N_RÄJÄYTYS	female
Ingalill	1	N_PUNK	female
Inga	1	N_KIRJA	female
Ingeborg	1	N_PUNK	female
Ingegerd	1	N_ZEN	female
Ingela	1	N_KITARA	female
Ingemar	1	N_PUNK	male
Inge	1	N_NISSE	male
Inger	1	N_BESSERWISSER	female
Ingmar	1	N_STADION	male
Ingolf	1	N_PUNK	male
Ingrid	1	N_ZEN	female
inguuši	1	N_RUUVI	language
Ingvald	1	N_PUNK	male
Ingvar	1	N_STADION	male
iniöläinen	1	A_KYLMÄJÄRKINEN	inhabitant
iniöläinen	1	N_KYLKIÄINEN	inhabitant
Inka-Julia	1	N_MAKKARA	female
Inka	1	N_KIRJA	female
Inka	1	N_LANKA	female
Inkeri	1	N_KEHVELI	female
inkoolainen	1	A_AAKKOSELLINEN	inhabitant
inkoolainen	1	N_AAKKOSTAMINEN	inhabitant
Inna	1	N_KIRJA	female
in.	1	PCLE_VAAN	measure
INR	1	ACRO_ÄKS	currency
insinöörineuvos	1	N_VAKUUTUS	title
insinööri	1	N_TYYLI	title
ins.	1	PCLE_VAAN	title
intendentti	1	N_SKEITTI	title
interlingua	1	N_KIRJA	language
interlingue	1	N_NALLE	language
intialainen	1	A_AAKKOSELLINEN	country
intialainen	1	A_AAKKOSELLINEN	inhabitant
intialainen	1	N_AAKKOSTAMINEN	country
intialainen	1	N_AAKKOSTAMINEN	inhabitant
Intia	1	N_MAKKARA	country
Into	1	N_TALO	male
Into	1	N_TUNTO	male
inuktitut	1	N_PUNK	language
inupiaq	1	N_PUNK	language
ip.	1	PCLE_VAAN	time
IQD	1	ACRO_EE	currency
IR£	1	ACRO_PUNTA	currency
irakilainen	1	A_AAKKOSELLINEN	country
irakilainen	1	A_AAKKOSELLINEN	inhabitant
irakilainen	1	N_AAKKOSTAMINEN	country
irakilainen	1	N_AAKKOSTAMINEN	inhabitant
Irak	1	N_PUNK	country
iranilainen	1	A_AAKKOSELLINEN	country
iranilainen	1	A_AAKKOSELLINEN	inhabitant
iranilainen	1	N_AAKKOSTAMINEN	country
iranilainen	1	N_AAKKOSTAMINEN	inhabitant
Ira	1	N_KIRJA	female
Iran	1	N_STADION	country
Irene	1	N_SELENE	female
Irina	1	N_KITARA	female
Irinja	1	N_KITARA	female
Iris	1	N_RÄJÄYTYS	female
Irjaliisa	1	N_KIRJA	female
Irja	1	N_KIRJA	female
irlantilainen	1	A_AAKKOSELLINEN	country
irlantilainen	1	A_AAKKOSELLINEN	inhabitant
irlantilainen	1	N_AAKKOSTAMINEN	country
irlantilainen	1	N_AAKKOSTAMINEN	inhabitant
Irlanti	1	N_SOINTI	country
Irma-Liisa	1	N_KIRJA	female
Irma	1	N_KIRJA	female
Irmeli	1	N_KEHVELI	female
Irmelin	1	N_ZEN	female
irokeesikieli	1	N_HIIRI	language
Iro	1	N_TALO	female
IRR	1	ACRO_ÄKS	currency
Isabella	1	N_KIRJA	female
Isak	1	N_PUNK	male
Isa	1	N_KIRJA	female
ISJ	1	ACRO_II	currency
ISK	1	ACRO_OO	currency
Isko	1	N_TALO	male
Isla	1	N_KIRJA	female
islantilainen	1	A_AAKKOSELLINEN	country
islantilainen	1	A_AAKKOSELLINEN	inhabitant
islantilainen	1	N_AAKKOSTAMINEN	country
islantilainen	1	N_AAKKOSTAMINEN	inhabitant
Islanti	1	N_SOINTI	country
islanti	1	N_SOINTI	language
Ismo	1	N_TALO	male
isobritannialainen	1	A_AAKKOSELLINEN	country
isobritannialainen	1	A_AAKKOSELLINEN	inhabitant
isobritannialainen	1	N_AAKKOSTAMINEN	country
isobritannialainen	1	N_AAKKOSTAMINEN	inhabitant
Iso-Britannia	1	N_MAKKARA	country
isojokelainen	1	A_AAKKOSELLINEN	inhabitant
isojokelainen	1	N_AAKKOSTAMINEN	inhabitant
isojokinen	1	A_AAKKOSELLINEN	inhabitant
isojokinen	1	N_AAKKOSTAMINEN	inhabitant
isokyröläinen	1	A_KYLMÄJÄRKINEN	inhabitant
isokyröläinen	1	N_KYLKIÄINEN	inhabitant
israelilainen	1	A_AAKKOSELLINEN	country
israelilainen	1	A_AAKKOSELLINEN	inhabitant
israelilainen	1	N_AAKKOSTAMINEN	country
israelilainen	1	N_AAKKOSTAMINEN	inhabitant
Israel	1	N_PUNK	country
Isto	1	N_TALO	male
italialainen	1	A_AAKKOSELLINEN	country
italialainen	1	A_AAKKOSELLINEN	inhabitant
italialainen	1	N_AAKKOSTAMINEN	country
italialainen	1	N_AAKKOSTAMINEN	inhabitant
Italia	1	N_MAKKARA	country
italia	1	N_MAKKARA	language
ITL	1	ACRO_ÄKS	currency
it.	1	PCLE_VAAN	geo
itäfriisi	1	N_TYYLI	language
Itä-Häme	1	N_PISTE	media
Itä-Savo	1	N_TALO	media
itätimorilainen	1	A_AAKKOSELLINEN	country
itätimorilainen	1	A_AAKKOSELLINEN	inhabitant
itätimorilainen	1	N_AAKKOSTAMINEN	country
itätimorilainen	1	N_AAKKOSTAMINEN	inhabitant
Itä-Timor	1	N_PUNK	country
itävallansaksa	1	N_KIRJA	language
itävaltalainen	1	A_AAKKOSELLINEN	country
itävaltalainen	1	A_AAKKOSELLINEN	inhabitant
itävaltalainen	1	N_AAKKOSTAMINEN	country
itävaltalainen	1	N_AAKKOSTAMINEN	inhabitant
Itävalta	1	N_VALTA	country
IU	1	ACRO_UU	measure
Ivar	1	N_STADION	male
Izvestija	1	N_MAKKARA	media
Jaakkima	1	N_KITARA	male
Jaakko	1	N_UKKO	male
Jaakob	1	N_PUNK	male
Jaakoppi	1	N_KUPPI	male
jaalalainen	1	A_AAKKOSELLINEN	inhabitant
jaalalainen	1	N_AAKKOSTAMINEN	inhabitant
Jaana	1	N_KIRJA	female
jaa.	1	PCLE_VAAN	time
jaa	1	PCLE_HAH	time
jaava	1	N_KIRJA	language
J$	1	ACRO_DOLLARI	currency
J	1	ACRO_II	measure
Jade-Maria	1	N_MAKKARA	female
Jade	1	N_NALLE	female
Jadessa	1	N_KIRJA	female
Jael	1	N_PUNK	male
Jake	1	N_NALLE	male
Jakob	1	N_PUNK	male
jakuutti	1	N_KORTTI	language
jalasjärveläinen	1	A_KYLMÄJÄRKINEN	inhabitant
jalasjärveläinen	1	N_KYLKIÄINEN	inhabitant
jalasjärvinen	1	A_KYLMÄJÄRKINEN	inhabitant
jalasjärvinen	1	N_KYLKIÄINEN	inhabitant
Jali	1	N_RUUVI	male
Jalmari	1	N_KANAALI	male
Jalo	1	N_TALO	male
jamaikalainen	1	A_AAKKOSELLINEN	country
jamaikalainen	1	A_AAKKOSELLINEN	inhabitant
jamaikalainen	1	N_AAKKOSTAMINEN	country
jamaikalainen	1	N_AAKKOSTAMINEN	inhabitant
Jamaika	1	N_KITARA	country
Jami	1	N_RUUVI	male
janakkalainen	1	A_AAKKOSELLINEN	inhabitant
janakkalainen	1	N_AAKKOSTAMINEN	inhabitant
janakkalalainen	1	A_AAKKOSELLINEN	inhabitant
janakkalalainen	1	N_AAKKOSTAMINEN	inhabitant
Jane	1	N_NALLE	female
Janetta	1	N_MITTA	female
Janette	1	N_LOTTE	female
Janica	1	N_KITARA	female
Janika	1	N_KITARA	female
Janina	1	N_KITARA	female
Jani	1	N_RUUVI	male
Janita	1	N_KIRJA	female
Janna-Mari	1	N_RUUVI	female
Janna	1	N_KIRJA	female
Janne	1	N_NALLE	male
Jannika	1	N_KITARA	female
Janni	1	N_RUUVI	female
Jan	1	N_PUNK	male
jao	1	N_TALO	language
japanilainen	1	A_AAKKOSELLINEN	country
japanilainen	1	A_AAKKOSELLINEN	inhabitant
japanilainen	1	N_AAKKOSTAMINEN	country
japanilainen	1	N_AAKKOSTAMINEN	inhabitant
Japani	1	N_KANAALI	country
japani	1	N_RUUVI	language
japi	1	N_RUUVI	language
Jari	1	N_RUUVI	male
Jarkko	1	N_UKKO	male
Jarl	1	N_PUNK	male
Jarmo	1	N_TALO	male
Jarna	1	N_KIRJA	female
Jarno	1	N_TALO	male
Jaro	1	N_TALO	male
Jasmiina	1	N_KITARA	female
Jasmine	1	N_EUGENE	female
Jasmin	1	N_STADION	female
Jasperi	1	N_KANAALI	male
Jasper	1	N_STADION	male
Jasu	1	N_ASU	male
Jatta	1	N_MITTA	female
JD	1	ACRO_EE	currency
Jeanette	1	N_NALLE	female
jemeniläinen	1	A_KYLMÄJÄRKINEN	country
jemeniläinen	1	A_KYLMÄJÄRKINEN	inhabitant
jemeniläinen	1	N_KYLKIÄINEN	country
jemeniläinen	1	N_KYLKIÄINEN	inhabitant
Jemen	1	N_BESSERWISSER	country
Jemina	1	N_KITARA	female
Jenika	1	N_KITARA	female
Jenina	1	N_KITARA	female
jeni	1	N_TYYLI	currency
Jenna	1	N_KIRJA	female
Jenna-Rosa	1	N_VOIMA	female
Jennica	1	N_KITARA	female
Jennifer	1	N_ZEN	female
Jenniina	1	N_KITARA	female
Jenni-Marianne	1	N_NALLE	female
Jennina	1	N_KITARA	female
Jenni	1	N_TYYLI	female
Jenny	1	N_KÄRRY	female
Jens	1	N_ZEN	male
jepualainen	1	A_AAKKOSELLINEN	inhabitant
jepualainen	1	N_AAKKOSTAMINEN	inhabitant
Jeremia	1	N_MAKKARA	male
Jeremias	1	N_PATSAS	male
Jeremias	1	N_VAKUUTUS	male
Jere-Mikael	1	N_PUNK	male
Jeremy	1	N_KÄRRY	male
Jere	1	N_NISSE	male
Jere-Petteri	1	N_KEHVELI	male
Jerker	1	N_BESSERWISSER	male
Jermu	1	N_ASU	male
Jesperi	1	N_KEHVELI	male
Jesper	1	N_BESSERWISSER	male
Jesse	1	N_NISSE	male
Jessica	1	N_KITARA	female
Jetta	1	N_MITTA	female
jgo	1	N_ESQUIMAU	language
JHTT	1	ACRO_EE	org
jiddiš	1	N_ZEN	language
Jill	1	N_ZEN	female
Jimi	1	N_TYYLI	male
Jimmy	1	N_KÄRRY	male
Jim	1	N_ZEN	male
Jim	1	N_ZEN	media
Jiri	1	N_TYYLI	male
Jirko	1	N_TALO	male
jju	1	N_KUNGFU	language
jKr.	1	PCLE_VAAN	time
jKr	1	PCLE_VAAN	time
jm	1	ACRO_ÄKS	measure
JMD	1	ACRO_EE	currency
Joakim	1	N_PUNK	male
Joanna	1	N_KIRJA	female
Joanne	1	N_NALLE	female
JOD	1	ACRO_EE	currency
Joel	1	N_STADION	male
joensuulainen	1	A_AAKKOSELLINEN	inhabitant
joensuulainen	1	N_AAKKOSTAMINEN	inhabitant
Johanna	1	N_KIRJA	female
Johannes	1	N_VAKUUTUS	male
Johan	1	N_PUNK	male
John	1	N_PUNK	male
Johnny	1	N_KÄRRY	male
johtaja	1	N_ASEMA	title
joht.	1	PCLE_VAAN	title
jokioislainen	1	A_AAKKOSELLINEN	inhabitant
jokioislainen	1	N_AAKKOSTAMINEN	inhabitant
jokioistelainen	1	A_AAKKOSELLINEN	inhabitant
jokioistelainen	1	N_AAKKOSTAMINEN	inhabitant
jola-fonyi	1	N_PII	language
jomalalainen	1	A_AAKKOSELLINEN	inhabitant
jomalalainen	1	N_AAKKOSTAMINEN	inhabitant
Jomi	1	N_RUUVI	male
Jonas	1	N_VAKUUTUS	male
Jonatan	1	N_PUNK	male
Jone	1	N_NALLE	male
Joni-Markku	1	N_TIKKU	male
Joni	1	N_RUUVI	male
Joni-Petteri	1	N_KEHVELI	male
Jonna	1	N_VOIMA	female
Jonne	1	N_NALLE	male
Jonni	1	N_RUUVI	male
Jon	1	N_PUNK	male
Jony	1	N_KÄRRY	male
Jooa	1	N_VOIMA	male
Joona	1	N_VOIMA	male
Joonas	1	N_PATSAS	male
Joonas	1	N_VAKUUTUS	male
Joonatan	1	N_PUNK	male
Joosef	1	N_PUNK	male
Jooseppi	1	N_KUPPI	male
Joosu	1	N_ASU	male
jordanialainen	1	A_AAKKOSELLINEN	country
jordanialainen	1	A_AAKKOSELLINEN	inhabitant
jordanialainen	1	N_AAKKOSTAMINEN	country
jordanialainen	1	N_AAKKOSTAMINEN	inhabitant
Jordania	1	N_MAKKARA	country
Jore	1	N_NALLE	male
Jori	1	N_RUUVI	male
Jorma	1	N_VOIMA	male
joroislainen	1	A_AAKKOSELLINEN	inhabitant
joroislainen	1	N_AAKKOSTAMINEN	inhabitant
joruba	1	N_ASEMA	language
Josefiina	1	N_KIRJA	female
Josefina	1	N_KIRJA	female
Josefine	1	N_NALLE	female
Josefin	1	N_PUNK	female
Josef	1	N_PUNK	male
Jose	1	N_NALLE	male
Jouko	1	N_TALO	male
joulusaarelainen	1	A_AAKKOSELLINEN	country
joulusaarelainen	1	A_AAKKOSELLINEN	inhabitant
joulusaarelainen	1	N_AAKKOSTAMINEN	country
joulusaarelainen	1	N_AAKKOSTAMINEN	inhabitant
Joulusaari	1	N_RUUHI	country
Jouni	1	N_RUUVI	male
Jousia	1	N_MAKKARA	male
joutsalainen	1	A_AAKKOSELLINEN	inhabitant
joutsalainen	1	N_AAKKOSTAMINEN	inhabitant
joutsenolainen	1	A_AAKKOSELLINEN	inhabitant
joutsenolainen	1	N_AAKKOSTAMINEN	inhabitant
Joutseno	1	N_RUIPELO	media
JP-Kunnallissanomat	1	N_JUHLAT	media
JPY	1	ACRO_YY	currency
jr.	1	PCLE_VAAN	title
juankoskelainen	1	A_AAKKOSELLINEN	inhabitant
juankoskelainen	1	N_AAKKOSTAMINEN	inhabitant
juan	1	N_PUNK	currency
Judit	1	N_PUNK	female
Jugoslavia	1	N_KITARA	country
jugoslavianmakedonialainen	1	A_AAKKOSELLINEN	country
jugoslavianmakedonialainen	1	A_AAKKOSELLINEN	inhabitant
jugoslavianmakedonialainen	1	N_AAKKOSTAMINEN	country
jugoslavianmakedonialainen	1	N_AAKKOSTAMINEN	inhabitant
Juha-Matti	1	N_KORTTI	male
Juhana	1	N_MAKKARA	male
Juhana	1	N_ASEMA	male
Juhani	1	N_KANAALI	male
Juha	1	N_VOIMA	male
Juha-Pekka	1	N_POLITIIKKA	male
Juha-Petri	1	N_TYYLI	male
Juho	1	N_TALO	male
Juho-Pekka	1	N_POLITIIKKA	male
Jukka	1	N_LUOKKA	male
Jukka-Pekka	1	N_POLITIIKKA	male
Juliaana	1	N_KIRJA	female
Juliana	1	N_KIRJA	female
Julia	1	N_MAKKARA	female
Julianna	1	N_KIRJA	female
Julianne	1	N_NALLE	female
Julie	1	N_BRASSERIE	female
Julie	1	N_ZOMBIE	female
Juliette	1	N_NALLE	female
Julius	1	N_VAKUUTUS	male
junior	1	N_PUNK	title
Junior	1	N_STADION	male
Junnu	1	N_ASU	male
jupikkikieli	1	N_HIIRI	language
Juri	1	N_RUUVI	male
jurvalainen	1	A_AAKKOSELLINEN	inhabitant
jurvalainen	1	N_AAKKOSTAMINEN	inhabitant
Jusa-Petteri	1	N_KEHVELI	male
Jussa-Pekka	1	N_POLITIIKKA	male
Jussi	1	N_RUUVI	male
Jussipekka	1	N_POLITIIKKA	male
Jussi-Pekka	1	N_POLITIIKKA	male
Justus	1	N_VAKUUTUS	male
Jusu	1	N_ASU	male
Juttamari	1	N_RUUVI	female
Jutta	1	N_ROTTA	female
juukalainen	1	A_AAKKOSELLINEN	inhabitant
juukalainen	1	N_AAKKOSTAMINEN	inhabitant
Juulia	1	N_MAKKARA	female
juupajokelainen	1	A_AAKKOSELLINEN	inhabitant
juupajokelainen	1	N_AAKKOSTAMINEN	inhabitant
juupajokinen	1	A_AAKKOSELLINEN	inhabitant
juupajokinen	1	N_AAKKOSTAMINEN	inhabitant
juuri	1	N_RUUVI	language
Juuso	1	N_TALO	male
juutalaisarabia	1	N_MAKKARA	language
juutalaisespanja	1	N_MAKKARA	language
juutalaispersia	1	N_MAKKARA	language
juvalainen	1	A_AAKKOSELLINEN	inhabitant
juvalainen	1	N_AAKKOSTAMINEN	inhabitant
Jyri	1	N_TYYLI	male
Jyrki	1	N_TYYLI	male
jyväskyläläinen	1	A_KYLMÄJÄRKINEN	inhabitant
jyväskyläläinen	1	N_KYLKIÄINEN	inhabitant
jämijärveläinen	1	A_KYLMÄJÄRKINEN	inhabitant
jämijärveläinen	1	N_KYLKIÄINEN	inhabitant
jämsäläinen	1	A_KYLMÄJÄRKINEN	inhabitant
jämsäläinen	1	N_KYLKIÄINEN	inhabitant
jämsänkoskelainen	1	A_AAKKOSELLINEN	inhabitant
jämsänkoskelainen	1	N_AAKKOSTAMINEN	inhabitant
jäppiläinen	1	A_KYLMÄJÄRKINEN	inhabitant
jäppiläinen	1	N_KYLKIÄINEN	inhabitant
jäppiläläinen	1	A_KYLMÄJÄRKINEN	inhabitant
jäppiläläinen	1	N_KYLKIÄINEN	inhabitant
järjestöneuvos	1	N_VAKUUTUS	title
järvenpääläinen	1	A_KYLMÄJÄRKINEN	inhabitant
järvenpääläinen	1	N_KYLKIÄINEN	inhabitant
Järviseutu	1	N_KUITU	media
jäsen	1	N_SIEMEN	title
jääk.	1	PCLE_VAAN	title
jääkäri	1	N_KEHVELI	title
Jöran	1	N_STADION	male
Jörgen	1	N_BESSERWISSER	male
Jörn	1	N_ZEN	male
kA	1	ACRO_AA	measure
ka	1	ACRO_AA	measure
kaakkois-	1	N_COMPOUND	geo
Kaakonkulma	1	N_VOIMA	media
Kaapo	1	N_TALO	male
Kaappo	1	N_HAPPO	male
Kaapro	1	N_TALO	male
Kaariina	1	N_KITARA	female
kaarinalainen	1	A_AAKKOSELLINEN	inhabitant
kaarinalainen	1	N_AAKKOSTAMINEN	inhabitant
Kaarina	1	N_KITARA	female
kaarlelalainen	1	A_AAKKOSELLINEN	inhabitant
kaarlelalainen	1	N_AAKKOSTAMINEN	inhabitant
Kaarle	1	N_NALLE	male
Kaarlo	1	N_TALO	male
kaavilainen	1	A_AAKKOSELLINEN	inhabitant
kaavilainen	1	N_AAKKOSTAMINEN	inhabitant
kabardi	1	N_RUUVI	language
kabyyli	1	N_TYYLI	language
K	1	ACRO_OO	measure
kadetti	1	N_KORTTI	title
kad.	1	PCLE_VAAN	title
Kaija	1	N_KIRJA	female
Kai-Jouni	1	N_RUUVI	male
Kai	1	N_HAI	male
Kaino	1	N_TALO	female
Kaisa	1	N_KIRJA	female
Kaisla	1	N_KIRJA	female
Kaisu	1	N_ASU	female
kajaanilainen	1	A_AAKKOSELLINEN	inhabitant
kajaanilainen	1	N_AAKKOSTAMINEN	inhabitant
Kaj	1	N_SERGEJ	male
Kajsa	1	N_KIRJA	female
kako	1	N_TALO	language
kakskertalainen	1	A_AAKKOSELLINEN	inhabitant
kakskertalainen	1	N_AAKKOSTAMINEN	inhabitant
kalaallisut	1	N_PUNK	language
kalajokelainen	1	A_AAKKOSELLINEN	inhabitant
kalajokelainen	1	N_AAKKOSTAMINEN	inhabitant
Kalajokilaakso	1	N_TALO	media
kalajokinen	1	A_AAKKOSELLINEN	inhabitant
kalajokinen	1	N_AAKKOSTAMINEN	inhabitant
kalantilainen	1	A_AAKKOSELLINEN	inhabitant
kalantilainen	1	N_AAKKOSTAMINEN	inhabitant
kalastusneuvos	1	N_VAKUUTUS	title
kalatalousneuvos	1	N_VAKUUTUS	title
kalenjin	1	N_PUNK	language
Kalervi	1	N_RUUVI	male
Kalervo	1	N_RUIPELO	male
Kaleva	1	N_KITARA	male
Kaleva	1	N_KITARA	media
Kaleva	1	N_PROBLEEMA	male
Kaleva	1	N_PROBLEEMA	media
Kalevi	1	N_RUUVI	male
Kalle	1	N_NALLE	male
kalmukki	1	N_LOKKI	language
kalvolainen	1	A_AAKKOSELLINEN	inhabitant
kalvolainen	1	N_AAKKOSTAMINEN	inhabitant
kalvolalainen	1	A_AAKKOSELLINEN	inhabitant
kalvolalainen	1	N_AAKKOSTAMINEN	inhabitant
kamarineuvos	1	N_VAKUUTUS	title
kamba	1	N_KIRJA	language
kambodžalainen	1	A_AAKKOSELLINEN	country
kambodžalainen	1	A_AAKKOSELLINEN	inhabitant
kambodžalainen	1	N_AAKKOSTAMINEN	country
kambodžalainen	1	N_AAKKOSTAMINEN	inhabitant
Kambodža	1	N_MAKKARA	country
Kambodža	1	N_ASEMA	country
kamerunilainen	1	A_AAKKOSELLINEN	country
kamerunilainen	1	A_AAKKOSELLINEN	inhabitant
kamerunilainen	1	N_AAKKOSTAMINEN	country
kamerunilainen	1	N_AAKKOSTAMINEN	inhabitant
Kamerun	1	N_PUNK	country
kamreeri	1	N_KANAALI	title
kamr.	1	PCLE_VAAN	title
kanadalainen	1	A_AAKKOSELLINEN	country
kanadalainen	1	A_AAKKOSELLINEN	inhabitant
kanadalainen	1	N_AAKKOSTAMINEN	country
kanadalainen	1	N_AAKKOSTAMINEN	inhabitant
kanadanenglanti	1	N_SOINTI	language
